Evacuation Rate, Time
0.6, 1897
0.6, 1898
0.6, 1899
0.6, 1900
0.6, 1901
0.6, 1902
0.6, 1903
0.6, 1904
0.6, 1905
0.6, 1906
0.6, 1907
0.6, 1908
0.6, 1909
0.6, 1910
0.6, 1911
0.6, 1912
0.6, 1913
0.6, 1914
0.6, 1915
0.6, 1916
0.6, 1917
0.6, 1918
0.6, 1919
0.6, 1920
0.6, 1921
0.6, 1922
0.6, 1923
0.6, 1924
0.6, 1925
0.6, 1926
0.6, 1927
0.6, 1928
0.6, 1929
0.6, 1930
0.6, 1931
0.6, 1932
0.6, 1933
0.6, 1934
0.6, 1935
0.6, 1936
0.6, 1937
0.6, 1938
0.6, 1939
0.6, 1940
0.6, 1941
0.6, 1942
0.6, 1943
0.6, 1944
0.6, 1945
0.6, 1946
0.6, 1947
0.6, 1948
0.6, 1949
0.6, 1950
0.6, 1951
0.6, 1952
0.6, 1953
0.6, 1954
0.6, 1955
0.6, 1956
0.6, 1957
0.6, 1958
0.6, 1959
0.6, 1960
0.6, 1961
0.6, 1962
0.6, 1963
0.6, 1964
0.6, 1965
0.6, 1966
0.6, 1967
0.6, 1968
0.6, 1969
0.6, 1970
0.6, 1971
0.6, 1972
0.6, 1973
0.6, 1974
0.6, 1975
0.6, 1976
0.6, 1977
0.6, 1978
0.6, 1979
0.6, 1980
0.6, 1981
0.6, 1982
0.6, 1983
0.6, 1984
0.6, 1985
0.6, 1986
0.6, 1987
0.6, 1988
0.6, 1989
0.6, 1990
0.6, 1991
0.6, 1992
0.6, 1993
0.6, 1994
0.6, 1995
0.6, 1996
0.6, 1997
0.6, 1998
0.6, 1999
0.6, 2000
0.6, 2001
0.6, 2002
0.6, 2003
0.6, 2004
0.6, 2005
0.6, 2006
0.6, 2007
0.6, 2008
0.6, 2009
0.6, 2010
0.6, 2011
0.6, 2012
0.6, 2013
0.6, 2014
0.6, 2015
0.6, 2016
0.6, 2017
0.6, 2018
0.6, 2019
0.6, 2020
0.6, 2021
0.6, 2022
0.6, 2023
0.6, 2024
0.6, 2025
0.6, 2026
0.6, 2027
0.6, 2028
0.6, 2029
0.6, 2030
0.6, 2031
0.6, 2032
0.6, 2033
0.6, 2034
0.6, 2035
0.6, 2036
0.6, 2037
0.6, 2038
0.6, 2039
0.6, 2040
0.6, 2041
0.6, 2042
0.6, 2043
0.6, 2044
0.6, 2045
0.6, 2046
0.6, 2047
0.6, 2048
0.6, 2049
0.6, 2050
0.6, 2051
0.6, 2052
0.6, 2053
0.6, 2054
0.6, 2055
0.6, 2056
0.6, 2057
0.6, 2058
0.6, 2059
0.6, 2060
0.6, 2061
0.6, 2062
0.6, 2063
0.6, 2064
0.6, 2065
0.6, 2066
0.6, 2067
0.6, 2068
0.6, 2069
0.6, 2070
0.6, 2071
0.6, 2072
0.6, 2073
0.6, 2074
0.6, 2075
0.6, 2076
0.6, 2077
0.6, 2078
0.6, 2079
0.6, 2080
0.6, 2081
0.6, 2082
0.6, 2083
0.6, 2084
0.6, 2085
0.6, 2086
0.6, 2087
0.6, 2088
0.6, 2089
0.6, 2090
0.6, 2091
0.6, 2092
0.6, 2093
0.6, 2094
0.6, 2095
0.6, 2096
0.6, 2097
0.6, 2098
0.6, 2099
0.6, 2100
0.6, 2101
0.6, 2102
0.6, 2103
0.6, 2104
0.6, 2105
0.6, 2106
0.6, 2107
0.6, 2108
0.6, 2109
0.6, 2110
0.6, 2111
0.6, 2112
0.6, 2113
0.6, 2114
0.6, 2115
0.6, 2116
0.6, 2117
0.6, 2118
0.6, 2119
0.6, 2120
0.6, 2121
0.6, 2122
0.6, 2123
0.6, 2124
0.6, 2125
0.6, 2126
0.6, 2127
0.6, 2128
0.6, 2129
0.6, 2130
0.6, 2131
0.6, 2132
0.6, 2133
0.6, 2134
0.6, 2135
0.6, 2136
0.6, 2137
0.6, 2138
0.6, 2139
0.6, 2140
0.6, 2141
0.6, 2142
0.6, 2143
0.6, 2144
0.6, 2145
0.6, 2146
0.6, 2147
0.6, 2148
0.6, 2149
0.6, 2150
0.6, 2151
0.6, 2152
0.6, 2153
0.6, 2154
0.6, 2155
0.6, 2156
0.6, 2157
0.6, 2158
0.6, 2159
0.6, 2160
0.6, 2161
0.6, 2162
0.6, 2163
0.6, 2164
0.6, 2165
0.6, 2166
0.6, 2167
0.6, 2168
0.6, 2169
0.6, 2170
0.6, 2171
0.6, 2172
0.6, 2173
0.6, 2174
0.6, 2175
0.6, 2176
0.6, 2177
0.6, 2178
0.6, 2179
0.6, 2180
0.6, 2181
0.6, 2182
0.6, 2183
0.6, 2184
0.6, 2185
0.6, 2186
0.6, 2187
0.6, 2188
0.6, 2189
0.6, 2190
0.6, 2191
0.6, 2192
0.6, 2193
0.6, 2194
0.6, 2195
0.6, 2196
0.6, 2197
0.6, 2198
0.6, 2199
0.6, 2200
0.6, 2201
0.6, 2202
0.6, 2203
0.6, 2204
0.6, 2205
0.6, 2206
0.6, 2207
0.6, 2208
0.6, 2209
0.6, 2210
0.6, 2211
0.6, 2212
0.6, 2213
0.6, 2214
0.6, 2215
0.6, 2216
0.6, 2217
0.6, 2218
0.6, 2219
0.6, 2220
0.6, 2221
0.6, 2222
0.6, 2223
0.6, 2224
0.6, 2225
0.6, 2226
0.6, 2227
0.6, 2228
0.6, 2229
0.6, 2230
0.6, 2231
0.6, 2232
0.6, 2233
0.6, 2234
0.6, 2235
0.6, 2236
0.6, 2237
0.6, 2238
0.6, 2239
0.6, 2240
0.6, 2241
0.6, 2242
0.6, 2243
0.6, 2244
0.6, 2245
0.6, 2246
0.6, 2247
0.6, 2248
0.6, 2249
0.6, 2250
0.6, 2251
0.6, 2252
0.6, 2253
0.6, 2254
0.6, 2255
0.6, 2256
0.6, 2257
0.6, 2258
0.6, 2259
0.6, 2260
0.6, 2261
0.6, 2262
0.6, 2263
0.6, 2264
0.6, 2265
0.6, 2266
0.6, 2267
0.6, 2268
0.6, 2269
0.6, 2270
0.6, 2271
0.6, 2272
0.6, 2273
0.6, 2274
0.6, 2275
0.6, 2276
0.6, 2277
0.6, 2278
0.6, 2279
0.6, 2280
0.6, 2281
0.6, 2282
0.6, 2283
0.6, 2284
0.6, 2285
0.6, 2286
0.6, 2287
0.6, 2288
0.6, 2289
0.6, 2290
0.6, 2291
0.6, 2292
0.6, 2293
0.6, 2294
0.6, 2295
0.6, 2296
0.6, 2297
0.6, 2298
0.6, 2299
0.6, 2300
0.6, 2301
0.6, 2302
0.6, 2303
0.6, 2304
0.6, 2305
0.6, 2306
0.6, 2307
0.6, 2308
0.6, 2309
0.6, 2310
0.6, 2311
0.6, 2312
0.6, 2313
0.6, 2314
0.6, 2315
0.6, 2316
0.6, 2317
0.6, 2318
0.6, 2319
0.6, 2320
0.6, 2321
0.6, 2322
0.6, 2323
0.6, 2324
0.6, 2325
0.6, 2326
0.6, 2327
0.6, 2328
0.6, 2329
0.6, 2330
0.6, 2331
0.6, 2332
0.6, 2333
0.6, 2334
0.6, 2335
0.6, 2336
0.6, 2337
0.6, 2338
0.6, 2339
0.6, 2340
0.6, 2341
0.6, 2342
0.6, 2343
0.6, 2344
0.6, 2345
0.6, 2346
0.6, 2347
0.6, 2348
0.6, 2349
0.6, 2350
0.6, 2351
0.6, 2352
0.6, 2353
0.6, 2354
0.6, 2355
0.6, 2356
0.6, 2357
0.6, 2358
0.6, 2359
0.6, 2360
0.6, 2361
0.6, 2362
0.6, 2363
0.6, 2364
0.6, 2365
0.6, 2366
0.6, 2367
0.6, 2368
0.6, 2369
0.6, 2370
0.6, 2371
0.6, 2372
0.6, 2373
0.6, 2374
0.6, 2375
0.6, 2376
0.6, 2377
0.6, 2378
0.6, 2379
0.6, 2380
0.6, 2381
0.6, 2382
0.6, 2383
0.6, 2384
0.6, 2385
0.6, 2386
0.6, 2387
0.6, 2388
0.6, 2389
0.6, 2390
0.6, 2391
0.6, 2392
0.6, 2393
0.6, 2394
0.6, 2395
0.6, 2396
0.6, 2397
0.6, 2398
0.6, 2399
0.6, 2400
0.6, 2401
0.6, 2402
0.6, 2403
0.6, 2404
0.6, 2405
0.6, 2406
0.6, 2407
0.6, 2408
0.6, 2409
0.6, 2410
0.6, 2411
0.6, 2412
0.6, 2413
0.6, 2414
0.6, 2415
0.6, 2416
0.6, 2417
0.6, 2418
0.6, 2419
0.6, 2420
0.6, 2421
0.6, 2422
0.6, 2423
0.6, 2424
0.6, 2425
0.6, 2426
0.6, 2427
0.6, 2428
0.6, 2429
0.6, 2430
0.6, 2431
0.6, 2432
0.6, 2433
0.6, 2434
0.6, 2435
0.6, 2436
0.6, 2437
0.6, 2438
0.6, 2439
0.6, 2440
0.6, 2441
0.6, 2442
0.6, 2443
0.6, 2444
0.6, 2445
0.6, 2446
0.6, 2447
0.6, 2448
0.6, 2449
0.6, 2450
0.6, 2451
0.6, 2452
0.6, 2453
0.6, 2454
0.6, 2455
0.6, 2456
0.6, 2457
0.6, 2458
0.6, 2459
0.6, 2460
0.6, 2461
0.6, 2462
0.6, 2463
0.6, 2464
0.6, 2465
0.6, 2466
0.6, 2467
0.6, 2468
0.6, 2469
0.6, 2470
0.6, 2471
0.6, 2472
0.6, 2473
0.6, 2474
0.6, 2475
0.6, 2476
0.6, 2477
0.6, 2478
0.6, 2479
0.6, 2480
0.6, 2481
0.6, 2482
0.6, 2483
0.6, 2484
0.6, 2485
0.6, 2486
0.6, 2487
0.6, 2488
0.6, 2489
0.6, 2490
0.6, 2491
0.6, 2492
0.6, 2493
0.6, 2494
0.6, 2495
0.6, 2496
0.6, 2497
0.6, 2498
0.6, 2499
0.6, 2500
0.6, 2501
0.6, 2502
0.6, 2503
0.6, 2504
0.6, 2505
0.6, 2506
0.6, 2507
0.6, 2508
0.6, 2509
0.6, 2510
0.6, 2511
0.6, 2512
0.6, 2513
0.6, 2514
0.6, 2515
0.6, 2516
0.6, 2517
0.6, 2518
0.6, 2519
0.6, 2520
0.6, 2521
0.6, 2522
0.6, 2523
0.6, 2524
0.6, 2525
0.6, 2526
0.6, 2527
0.6, 2528
0.6, 2529
0.6, 2530
0.6, 2531
0.6, 2532
0.6, 2533
0.6, 2534
0.6, 2535
0.6, 2536
0.6, 2537
0.6, 2538
0.6, 2539
0.6, 2540
0.6, 2541
0.6, 2542
0.6, 2543
0.6, 2544
0.6, 2545
0.6, 2546
0.6, 2547
0.6, 2548
0.6, 2549
0.6, 2550
0.6, 2551
0.6, 2552
0.6, 2553
0.6, 2554
0.6, 2555
0.6, 2556
0.6, 2557
0.6, 2558
0.6, 2559
0.6, 2560
0.6, 2561
0.6, 2562
0.6, 2563
0.6, 2564
0.6, 2565
0.6, 2566
0.6, 2567
0.6, 2568
0.6, 2569
0.6, 2570
0.6, 2571
0.6, 2572
0.6, 2573
0.6, 2574
0.6, 2575
0.6, 2576
0.6, 2577
0.6, 2578
0.6, 2579
0.6, 2580
0.6, 2581
0.6, 2582
0.6, 2583
0.6, 2584
0.6, 2585
0.6, 2586
0.6, 2587
0.6, 2588
0.6, 2589
0.6, 2590
0.6, 2591
0.6, 2592
0.6, 2593
0.6, 2594
0.6, 2595
0.6, 2596
0.6, 2597
0.6, 2598
0.6, 2599
0.6, 2600
0.6, 2601
0.6, 2602
0.6, 2603
0.6, 2604
0.6, 2605
0.6, 2606
0.6, 2607
0.6, 2608
0.6, 2609
0.6, 2610
0.6, 2611
0.6, 2612
0.6, 2613
0.6, 2614
0.6, 2615
0.6, 2616
0.6, 2617
0.6, 2618
0.6, 2619
0.6, 2620
0.6, 2621
0.6, 2622
0.6, 2623
0.6, 2624
0.6, 2625
0.6, 2626
0.6, 2627
0.6, 2628
0.6, 2629
0.6, 2630
0.6, 2631
0.6, 2632
0.6, 2633
0.6, 2634
0.6, 2635
0.6, 2636
0.6, 2637
0.6, 2638
0.6, 2639
0.6, 2640
0.6, 2641
0.6, 2642
0.6, 2643
0.6, 2644
0.6, 2645
0.6, 2646
0.6, 2647
0.6, 2648
0.6, 2649
0.6, 2650
0.6, 2651
0.6, 2652
0.6, 2653
0.6, 2654
0.6, 2655
0.6, 2656
0.6, 2657
0.6, 2658
0.6, 2659
0.6, 2660
0.6, 2661
0.6, 2662
0.6, 2663
0.6, 2664
0.6, 2665
0.6, 2666
0.6, 2667
0.6, 2668
0.6, 2669
0.6, 2670
0.6, 2671
0.6, 2672
0.6, 2673
0.6, 2674
0.6, 2675
0.6, 2676
0.6, 2677
0.6, 2678
0.6, 2679
0.6, 2680
0.6, 2681
0.6, 2682
0.6, 2683
0.6, 2684
0.6, 2685
0.6, 2686
0.6, 2687
0.6, 2688
0.6, 2689
0.6, 2690
0.6, 2691
0.6, 2692
0.6, 2693
0.6, 2694
0.6, 2695
0.6, 2696
0.6, 2697
0.6, 2698
0.6, 2699
0.6, 2700
0.6, 2701
0.6, 2702
0.6, 2703
0.6, 2704
0.6, 2705
0.6, 2706
0.6, 2707
0.6, 2708
0.6, 2709
0.6, 2710
0.6, 2711
0.6, 2712
0.6, 2713
0.6, 2714
0.6, 2715
0.6, 2716
0.6, 2717
0.6, 2718
0.6, 2719
0.6, 2720
0.6, 2721
0.6, 2722
0.6, 2723
0.6, 2724
0.6, 2725
0.6, 2726
0.6, 2727
0.6, 2728
0.6, 2729
0.6, 2730
0.6, 2731
0.6, 2732
0.6, 2733
0.6, 2734
0.6, 2735
0.6, 2736
0.6, 2737
0.6, 2738
0.6, 2739
0.6, 2740
0.6, 2741
0.6, 2742
0.6, 2743
0.6, 2744
0.6, 2745
0.6, 2746
0.6, 2747
0.6, 2748
0.6, 2749
0.6, 2750
0.6, 2751
0.6, 2752
0.6, 2753
0.6, 2754
0.6, 2755
0.6, 2756
0.6, 2757
0.6, 2758
0.6, 2759
0.6, 2760
0.6, 2761
0.6, 2762
0.6, 2763
0.6, 2764
0.6, 2765
0.6, 2766
0.6, 2767
0.6, 2768
0.6, 2769
0.6, 2770
0.6, 2771
0.6, 2772
0.6, 2773
0.6, 2774
0.6, 2775
0.6, 2776
0.6, 2777
0.6, 2778
0.6, 2779
0.6, 2780
0.6, 2781
0.6, 2782
0.6, 2783
0.6, 2784
0.6, 2785
0.6, 2786
0.6, 2787
0.6, 2788
0.6, 2789
0.6, 2790
0.6, 2791
0.6, 2792
0.6, 2793
0.6, 2794
0.6, 2795
0.6, 2796
0.6, 2797
0.6, 2798
0.6, 2799
0.6, 2800
0.6, 2801
0.6, 2802
0.6, 2803
0.6, 2804
0.6, 2805
0.6, 2806
0.6, 2807
0.6, 2808
0.6, 2809
0.6, 2810
0.6, 2811
0.6, 2812
0.6, 2813
0.6, 2814
0.6, 2815
0.6, 2816
0.6, 2817
0.6, 2818
0.6, 2819
0.6, 2820
0.6, 2821
0.6, 2822
0.6, 2823
0.6, 2824
0.6, 2825
0.6, 2826
0.6, 2827
0.6, 2828
0.6, 2829
0.6, 2830
0.6, 2831
0.6, 2832
0.6, 2833
0.6, 2834
0.6, 2835
0.6, 2836
0.6, 2837
0.6, 2838
0.6, 2839
0.6, 2840
0.6, 2841
0.6, 2842
0.6, 2843
0.6, 2844
0.6, 2845
0.6, 2846
0.6, 2847
0.6, 2848
0.6, 2849
0.6, 2850
0.6, 2851
0.6, 2852
0.6, 2853
0.6, 2854
0.6, 2855
0.6, 2856
0.6, 2857
0.6, 2858
0.6, 2859
0.6, 2860
0.6, 2861
0.6, 2862
0.6, 2863
0.6, 2864
0.6, 2865
0.6, 2866
0.6, 2867
0.6, 2868
0.6, 2869
0.6, 2870
0.6, 2871
0.6, 2872
0.6, 2873
0.6, 2874
0.6, 2875
0.6, 2876
0.6, 2877
0.6, 2878
0.6, 2879
0.6, 2880
0.6, 2881
0.6, 2882
0.6, 2883
0.6, 2884
0.6, 2885
0.6, 2886
0.6, 2887
0.6, 2888
0.6, 2889
0.6, 2890
0.6, 2891
0.6, 2892
0.6, 2893
0.6, 2894
0.6, 2895
0.6, 2896
0.6, 2897
0.6, 2898
0.6, 2899
0.6, 2900
0.6, 2901
0.6, 2902
0.6, 2903
0.6, 2904
0.6, 2905
0.6, 2906
0.6, 2907
0.6, 2908
0.6, 2909
0.6, 2910
0.6, 2911
0.6, 2912
0.6, 2913
0.6, 2914
0.6, 2915
0.6, 2916
0.6, 2917
0.6, 2918
0.6, 2919
0.6, 2920
0.6, 2921
0.6, 2922
0.6, 2923
0.6, 2924
0.6, 2925
0.6, 2926
0.6, 2927
0.6, 2928
0.6, 2929
0.6, 2930
0.6, 2931
0.6, 2932
0.6, 2933
0.6, 2934
0.6, 2935
0.6, 2936
0.6, 2937
0.6, 2938
0.6, 2939
0.6, 2940
0.6, 2941
0.6, 2942
0.6, 2943
0.6, 2944
0.6, 2945
0.6, 2946
0.6, 2947
0.6, 2948
0.6, 2949
0.6, 2950
0.6, 2951
0.6, 2952
0.6, 2953
0.6, 2954
0.6, 2955
0.6, 2956
0.6, 2957
0.6, 2958
0.6, 2959
0.6, 2960
0.6, 2961
0.6, 2962
0.6, 2963
0.6, 2964
0.6, 2965
0.6, 2966
0.6, 2967
0.6, 2968
0.6, 2969
0.6, 2970
0.6, 2971
0.6, 2972
0.6, 2973
0.6, 2974
0.6, 2975
0.6, 2976
0.6, 2977
0.6, 2978
0.6, 2979
0.6, 2980
0.6, 2981
0.6, 2982
0.6, 2983
0.6, 2984
0.6, 2985
0.6, 2986
0.6, 2987
0.6, 2988
0.6, 2989
0.6, 2990
0.6, 2991
0.6, 2992
0.6, 2993
0.6, 2994
0.6, 2995
0.6, 2996
0.6, 2997
0.6, 2998
0.6, 2999
0.6, 3000
0.6, 3001
0.6, 3002
0.6, 3003
0.6, 3004
0.6, 3005
0.6, 3006
0.6, 3007
0.6, 3008
0.6, 3009
0.6, 3010
0.6, 3011
0.6, 3012
0.6, 3013
0.6, 3014
0.6, 3015
0.6, 3016
0.6, 3017
0.6, 3018
0.6, 3019
0.6, 3020
0.6, 3021
0.6, 3022
0.6, 3023
0.6, 3024
0.6, 3025
0.6, 3026
0.6, 3027
0.6, 3028
0.6, 3029
0.6, 3030
0.6, 3031
0.6, 3032
0.6, 3033
0.6, 3034
0.6, 3035
0.6, 3036
0.6, 3037
0.6, 3038
0.6, 3039
0.6, 3040
0.6, 3041
0.6, 3042
0.6, 3043
0.6, 3044
0.6, 3045
0.6, 3046
0.6, 3047
0.6, 3048
0.6, 3049
0.6, 3050
0.6, 3051
0.6, 3052
0.6, 3053
0.6, 3054
0.6, 3055
0.6, 3056
0.6, 3057
0.6, 3058
0.6, 3059
0.6, 3060
0.6, 3061
0.6, 3062
0.6, 3063
0.6, 3064
0.6, 3065
0.6, 3066
0.6, 3067
0.6, 3068
0.6, 3069
0.6, 3070
0.6, 3071
0.6, 3072
0.6, 3073
0.6, 3074
0.6, 3075
0.6, 3076
0.6, 3077
0.6, 3078
0.6, 3079
0.6, 3080
0.6, 3081
0.6, 3082
0.6, 3083
0.6, 3084
0.6, 3085
0.6, 3086
0.6, 3087
0.6, 3088
0.6, 3089
0.6, 3090
0.6, 3091
0.6, 3092
0.6, 3093
0.6, 3094
0.6, 3095
0.6, 3096
0.6, 3097
0.6, 3098
0.6, 3099
0.6, 3100
0.6, 3101
0.6, 3102
0.6, 3103
0.6, 3104
0.6, 3105
0.6, 3106
0.6, 3107
0.6, 3108
0.6, 3109
0.6, 3110
0.6, 3111
0.6, 3112
0.6, 3113
0.6, 3114
0.6, 3115
0.6, 3116
0.6, 3117
0.6, 3118
0.6, 3119
0.6, 3120
0.6, 3121
0.6, 3122
0.6, 3123
0.6, 3124
0.6, 3125
0.6, 3126
0.6, 3127
0.6, 3128
0.6, 3129
0.6, 3130
0.6, 3131
0.6, 3132
0.6, 3133
0.6, 3134
0.6, 3135
0.6, 3136
0.6, 3137
0.6, 3138
0.6, 3139
0.6, 3140
0.6, 3141
0.6, 3142
0.6, 3143
0.6, 3144
0.6, 3145
0.6, 3146
0.6, 3147
0.6, 3148
0.6, 3149
0.6, 3150
0.6, 3151
0.6, 3152
0.6, 3153
0.6, 3154
0.6, 3155
0.6, 3156
0.6, 3157
0.6, 3158
0.6, 3159
0.6, 3160
0.6, 3161
0.6, 3162
0.6, 3163
0.6, 3164
0.6, 3165
0.6, 3166
0.6, 3167
0.6, 3168
0.6, 3169
0.6, 3170
0.6, 3171
0.6, 3172
0.6, 3173
0.6, 3174
0.6, 3175
0.6, 3176
0.6, 3177
0.6, 3178
0.6, 3179
0.6, 3180
0.6, 3181
0.6, 3182
0.6, 3183
0.6, 3184
0.6, 3185
0.6, 3186
0.6, 3187
0.6, 3188
0.6, 3189
0.6, 3190
0.6, 3191
0.6, 3192
0.6, 3193
0.6, 3194
0.6, 3195
0.6, 3196
0.6, 3197
0.6, 3198
0.6, 3199
0.6, 3200
0.6, 3201
0.6, 3202
0.6, 3203
0.6, 3204
0.6, 3205
0.6, 3206
0.6, 3207
0.6, 3208
0.6, 3209
0.6, 3210
0.6, 3211
0.6, 3212
0.6, 3213
0.6, 3214
0.6, 3215
0.6, 3216
0.6, 3217
0.6, 3218
0.6, 3219
0.6, 3220
0.6, 3221
0.6, 3222
0.6, 3223
0.6, 3224
0.6, 3225
0.6, 3226
0.6, 3227
0.6, 3228
0.6, 3229
0.6, 3230
0.6, 3231
0.6, 3232
0.6, 3233
0.6, 3234
0.6, 3235
0.6, 3236
0.6, 3237
0.6, 3238
0.6, 3239
0.6, 3240
0.6, 3241
0.6, 3242
0.6, 3243
0.6, 3244
0.6, 3245
0.6, 3246
0.6, 3247
0.6, 3248
0.6, 3249
0.6, 3250
0.6, 3251
0.6, 3252
0.6, 3253
0.6, 3254
0.6, 3255
0.6, 3256
0.6, 3257
0.6, 3258
0.6, 3259
0.6, 3260
0.6, 3261
0.6, 3262
0.6, 3263
0.6, 3264
0.6, 3265
0.6, 3266
0.6, 3267
0.6, 3268
0.6, 3269
0.6, 3270
0.6, 3271
0.6, 3272
0.6, 3273
0.6, 3274
0.6, 3275
0.6, 3276
0.6, 3277
0.6, 3278
0.6, 3279
0.6, 3280
0.6, 3281
0.6, 3282
0.6, 3283
0.6, 3284
0.6, 3285
0.6, 3286
0.6, 3287
0.6, 3288
0.6, 3289
0.6, 3290
0.6, 3291
0.6, 3292
0.6, 3293
0.6, 3294
0.6, 3295
0.6, 3296
0.6, 3297
0.6, 3298
0.6, 3299
0.6, 3300
0.6, 3301
0.6, 3302
0.6, 3303
0.6, 3304
0.6, 3305
0.6, 3306
0.6, 3307
0.6, 3308
0.6, 3309
0.6, 3310
0.6, 3311
0.6, 3312
0.6, 3313
0.6, 3314
0.6, 3315
0.6, 3316
0.6, 3317
0.6, 3318
0.6, 3319
0.6, 3320
0.6, 3321
0.6, 3322
0.6, 3323
0.6, 3324
0.6, 3325
0.6, 3326
0.6, 3327
0.6, 3328
0.6, 3329
0.6, 3330
0.6, 3331
0.6, 3332
0.6, 3333
0.6, 3334
0.6, 3335
0.6, 3336
0.6, 3337
0.6, 3338
0.6, 3339
0.6, 3340
0.6, 3341
0.6, 3342
0.6, 3343
0.6, 3344
0.6, 3345
0.6, 3346
0.6, 3347
0.6, 3348
0.6, 3349
0.6, 3350
0.6, 3351
0.6, 3352
0.6, 3353
0.6, 3354
0.6, 3355
0.6, 3356
0.6, 3357
0.6, 3358
0.6, 3359
0.6, 3360
0.6, 3361
0.6, 3362
0.6, 3363
0.6, 3364
0.6, 3365
0.6, 3366
0.6, 3367
0.6, 3368
0.6, 3369
0.6, 3370
0.6, 3371
0.6, 3372
0.6, 3373
0.6, 3374
0.6, 3375
0.6, 3376
0.6, 3377
0.6, 3378
0.6, 3379
0.6, 3380
0.6, 3381
0.6, 3382
0.6, 3383
0.6, 3384
0.6, 3385
0.6, 3386
0.6, 3387
0.6, 3388
0.6, 3389
0.6, 3390
0.6, 3391
0.6, 3392
0.6, 3393
0.6, 3394
0.6, 3395
0.6, 3396
0.6, 3397
0.6, 3398
0.6, 3399
0.6, 3400
0.6, 3401
0.6, 3402
0.6, 3403
0.6, 3404
0.6, 3405
0.6, 3406
0.6, 3407
0.6, 3408
0.6, 3409
0.6, 3410
0.6, 3411
0.6, 3412
0.6, 3413
0.6, 3414
0.6, 3415
0.6, 3416
0.6, 3417
0.6, 3418
0.6, 3419
0.6, 3420
0.6, 3421
0.6, 3422
0.6, 3423
0.6, 3424
0.6, 3425
0.6, 3426
0.6, 3427
0.6, 3428
0.6, 3429
0.6, 3430
0.6, 3431
0.6, 3432
0.6, 3433
0.6, 3434
0.6, 3435
0.6, 3436
0.6, 3437
0.6, 3438
0.6, 3439
0.6, 3440
0.6, 3441
0.6, 3442
0.6, 3443
0.6, 3444
0.6, 3445
0.6, 3446
0.6, 3447
0.6, 3448
0.6, 3449
0.6, 3450
0.6, 3451
0.6, 3452
0.6, 3453
0.6, 3454
0.6, 3455
0.6, 3456
0.6, 3457
0.6, 3458
0.6, 3459
0.6, 3460
0.6, 3461
0.6, 3462
0.6, 3463
0.6, 3464
0.6, 3465
0.6, 3466
0.6, 3467
0.6, 3468
0.6, 3469
0.6, 3470
0.6, 3471
0.6, 3472
0.6, 3473
0.6, 3474
0.6, 3475
0.6, 3476
0.6, 3477
0.6, 3478
0.6, 3479
0.6, 3480
0.6, 3481
0.6, 3482
0.6, 3483
0.6, 3484
0.6, 3485
0.6, 3486
0.6, 3487
0.6, 3488
0.6, 3489
0.6, 3490
0.6, 3491
0.6, 3492
0.6, 3493
0.6, 3494
0.6, 3495
0.6, 3496
0.6, 3497
0.6, 3498
0.6, 3499
0.6, 3500
0.6, 3501
0.6, 3502
0.6, 3503
0.6, 3504
0.6, 3505
0.6, 3506
0.6, 3507
0.6, 3508
0.6, 3509
0.6, 3510
0.6, 3511
0.6, 3512
0.6, 3513
0.6, 3514
0.6, 3515
0.6, 3516
0.6, 3517
0.6, 3518
0.6, 3519
0.6, 3520
0.6, 3521
0.6, 3522
0.6, 3523
0.6, 3524
0.6, 3525
0.6, 3526
0.6, 3527
0.6, 3528
0.6, 3529
0.6, 3530
0.6, 3531
0.6, 3532
0.6, 3533
0.6, 3534
0.6, 3535
0.6, 3536
0.6, 3537
0.6, 3538
0.6, 3539
0.6, 3540
0.6, 3541
0.6, 3542
0.6, 3543
0.6, 3544
0.6, 3545
0.6, 3546
0.6, 3547
0.6, 3548
0.6, 3549
0.6, 3550
0.6, 3551
0.6, 3552
0.6, 3553
0.6, 3554
0.6, 3555
0.6, 3556
0.6, 3557
0.6, 3558
0.6, 3559
0.6, 3560
0.6, 3561
0.6, 3562
0.6, 3563
0.6, 3564
0.6, 3565
0.6, 3566
0.6, 3567
0.6, 3568
0.6, 3569
0.6, 3570
0.6, 3571
0.6, 3572
0.6, 3573
0.6, 3574
0.6, 3575
0.6, 3576
0.6, 3577
0.6, 3578
0.6, 3579
0.6, 3580
0.6, 3581
0.6, 3582
0.6, 3583
0.6, 3584
0.6, 3585
0.6, 3586
0.6, 3587
0.6, 3588
0.6, 3589
0.6, 3590
0.6, 3591
0.6, 3592
0.6, 3593
0.6, 3594
0.6, 3595
0.6, 3596
0.6, 3597
0.6, 3598
0.6, 3599
0.6, 3600
0.6, 3601
0.6, 3602
0.6, 3603
0.6, 3604
0.6, 3605
0.6, 3606
0.6, 3607
0.6, 3608
0.6, 3609
0.6, 3610
0.6, 3611
0.6, 3612
0.6, 3613
0.6, 3614
0.6, 3615
0.6, 3616
0.6, 3617
0.6, 3618
0.6, 3619
0.6, 3620
0.6, 3621
0.6, 3622
0.6, 3623
0.6, 3624
0.6, 3625
0.6, 3626
0.6, 3627
0.6, 3628
0.6, 3629
0.6, 3630
0.6, 3631
0.6, 3632
0.6, 3633
0.6, 3634
0.6, 3635
0.6, 3636
0.6, 3637
0.6, 3638
0.6, 3639
0.6, 3640
0.6, 3641
0.6, 3642
0.6, 3643
0.6, 3644
